labelers_strength,proposed,proposed_penalized,Tao,accuracy-test-classifier,accuracy-test,proposed,proposed_penalized,Tao
0.4155557390967348,0.9835038327863985,0.18950570497129474,0.9965712157294669,0.3,0.35714285714285715,0.9835038327863985,0.18950570497129474,0.9965712157294669
0.4477872862054366,0.809343150688605,0.29463366482331976,0.9942904438178987,0.37142857142857144,0.5285714285714286,0.809343150688605,0.29463366482331976,0.9942904438178987
0.48074796720696017,0.7912187887697093,0.2611328930467719,1.001964136502874,0.2714285714285714,0.4142857142857143,0.7912187887697093,0.2611328930467719,1.001964136502874
0.5106639193881491,0.8742418510870807,0.8396498060312039,1.0000970237527291,0.6571428571428571,0.5142857142857142,0.8742418510870807,0.8396498060312039,1.0000970237527291
0.5227891804227055,0.8005586048663782,0.49101123993280527,1.0019754931377909,0.5571428571428572,0.6,0.8005586048663782,0.49101123993280527,1.0019754931377909
0.56009636506172,0.8767607482809059,0.427735827357675,1.0016772599780217,0.4,0.5857142857142857,0.8767607482809059,0.427735827357675,1.0016772599780217
0.5797928042047139,0.8700418593870579,0.6927956465751529,0.9964721414093893,0.6142857142857143,0.6142857142857143,0.8700418593870579,0.6927956465751529,0.9964721414093893
0.5982008926023245,0.826308475300548,0.7254829907134317,1.0013773170833855,0.5571428571428572,0.5714285714285714,0.826308475300548,0.7254829907134317,1.0013773170833855
0.6522206812524934,1.025916170646232,1.2227890882418027,0.998595702713059,0.8428571428571429,0.7571428571428571,1.025916170646232,1.2227890882418027,0.998595702713059
0.6611934355709661,0.9112846289695481,0.9916501205785784,0.9954117913250694,0.6571428571428571,0.6142857142857143,0.9112846289695481,0.9916501205785784,0.9954117913250694
0.6615969412852023,1.0890714429693653,1.37193559026927,1.0019369093764334,0.8285714285714286,0.5714285714285714,1.0890714429693653,1.37193559026927,1.0019369093764334
0.6965421024291567,0.9809663560090959,1.1926641201436485,1.0019822655519521,0.7857142857142857,0.7,0.9809663560090959,1.1926641201436485,1.0019822655519521
0.7081468727594479,0.9599053445702804,1.1080988774342158,0.9968037720550549,0.6571428571428571,0.7428571428571429,0.9599053445702804,1.1080988774342158,0.9968037720550549
0.7174852565662234,1.1368891405108494,1.4276914730735577,1.001991037524847,0.8,0.6571428571428571,1.1368891405108494,1.4276914730735577,1.001991037524847
0.7297974867272254,1.0883572969414848,1.2627550870357842,1.0015961821448849,0.8,0.7285714285714285,1.0883572969414848,1.2627550870357842,1.0015961821448849
0.7715625798103982,1.112969255903122,1.323762031040703,1.0020172443825537,0.8,0.7714285714285715,1.112969255903122,1.323762031040703,1.0020172443825537
0.7726802996615769,1.1596234135686176,1.4568020942390367,0.9991951350659272,0.8571428571428571,0.8285714285714286,1.1596234135686176,1.4568020942390367,0.9991951350659272
0.8712010886900041,1.2218089790719793,1.5504626987552208,1.002017615408118,0.9285714285714286,0.9142857142857143,1.2218089790719793,1.5504626987552208,1.002017615408118
0.9079368912144808,1.2192068435431491,1.5538922106825392,1.0020128232619068,0.9,0.9,1.2192068435431491,1.5538922106825392,1.0020128232619068
0.9123851755836933,1.2620238161295974,1.615548835053986,1.0020144897786354,0.9285714285714286,0.9142857142857143,1.2620238161295974,1.615548835053986,1.0020144897786354
